201.73497465734593,92.89241088485109,0.7398157243400992,1.8209968745725373,689,434,757,480
201.73497465734593,92.89241088485109,0.7398157243400992,1.8209968745725373,689,434,757,480
201.73497465734593,92.89241088485109,0.7398157243400992,1.8209968745725373,689,434,757,480
201.73497465734593,92.89241088485109,0.7398157243400992,1.8209968745725373,689,434,757,480
201.73497465734593,92.89241088485109,0.7398157243400992,1.8209968745725373,689,434,757,480
201.73497465734593,92.89241088485109,0.7398157243400992,1.8209968745725373,689,434,757,480
201.73497465734593,93.14504817756014,0.7398157243400992,1.8313987185422376,689,434,756,480
201.73497465734593,93.14504817756014,0.7398157243400992,1.8313987185422376,689,434,756,480
201.73497465734593,93.14504817756014,0.7398157243400992,1.8313987185422376,689,434,756,480
201.73497465734593,93.40770846134703,0.7398157243400992,1.8417431771333173,689,434,755,480
201.06217943710845,93.40770846134703,0.7361422614131247,1.8417431771333173,689,435,755,480
201.73497465734593,93.68030742904295,0.7398157243400992,1.852028528713192,689,434,754,480
201.73497465734593,93.40770846134703,0.7398157243400992,1.8417431771333173,689,434,755,480
201.3156725145859,93.68030742904295,0.7150916992788239,1.852028528713192,692,438,754,480
201.3156725145859,92.72000862812729,0.7150916992788239,1.8550218423612757,692,438,754,481
202.18061232472317,93.00537618869137,0.7048709249743296,1.8653427097943256,694,439,753,481
200.38463014912097,93.30058949438637,0.6864317579818595,1.875599351385134,695,443,752,481
199.61963831246663,91.39474820797966,0.6575282448374484,1.8821666311927985,698,448,752,483
198.2145302443794,90.44335243676011,0.6313927197499676,1.8855539881862056,700,453,752,484
203.29781110479277,88.86506625215557,0.589366859181404,1.9032226321789938,709,457,751,486
204.47493733951845,86.03487664894976,0.5622281226396092,1.9146021278850538,713,461,751,489
206.15528128088303,84.15461959987698,0.528772772335192,1.922613006240583,718,466,751,491
205.15360099203718,83.93449827097318,0.5203553034999938,1.9490903181363561,718,468,749,492
201.44478151592807,83.93449827097318,0.508062824247717,1.9490903181363561,716,472,749,492
201.44478151592807,83.00602387778854,0.508062824247717,1.9535398366404721,716,472,749,493
200.08498194517247,83.00602387778854,0.5061276309109762,1.9535398366404721,715,473,749,493
199.21094347449892,81.54140052758476,0.5085612044705955,1.9740778085137327,714,473,748,495
197.85095400325974,80.62257748298549,0.5066075864150829,1.9789454305499858,713,474,748,496
197.46645284705957,82.46211251235322,0.5134929081387479,1.9693187724613168,712,473,748,494
194.36306233438492,84.30895563343196,0.5165934714181786,1.9601130486280374,709,474,748,492
195.35864454894235,85.38149682454625,0.5254952352804991,1.892546881191539,709,472,753,489
190.057885919001,88.32326986700618,0.5602724872345247,1.845985575924068,701,469,756,485
188.06381895516213,90.80198235721508,0.5732544103929726,1.7703517105001838,698,468,762,481
185.5505322007997,91.41115905621152,0.5820236015516533,1.7467359522474244,695,468,764,480
181.3945974939717,90.09439494219383,0.5971766580926775,1.726821169795948,690,468,766,481
179.74426277353055,89.94442728707543,0.6034334774382624,1.7158380251215022,688,468,767,481
178.92177061498134,90.93404203047393,0.6066051085945269,1.7142485900985553,687,468,767,480
178.92177061498134,89.80534505250787,0.6066051085945269,1.70481952837496,687,468,768,481
179.49373248110922,89.67719888578144,0.6111823769545042,1.6937681963591937,687,467,769,481
178.67568385205638,89.67719888578144,0.6143939901212278,1.6937681963591937,686,467,769,481
179.49373248110922,89.67719888578144,0.6111823769545042,1.6937681963591937,687,467,769,481
179.49373248110922,89.67719888578144,0.6111823769545042,1.6937681963591937,687,467,769,481
179.49373248110922,89.56003573022959,0.6111823769545042,1.6826865929665726,687,467,770,481
179.49373248110922,88.45903006477066,0.6111823769545042,1.6727146942757705,687,467,771,482
180.06943105369106,89.45389874119518,0.6157304721998633,1.6715773258795643,687,466,771,481
180.31361568112376,89.35882720806042,0.6079999375207181,1.6604430431163832,688,467,772,481
180.31361568112376,89.27485648266257,0.6079999375207181,1.6492864294322285,688,467,773,481
180.56854654119581,89.27485648266257,0.6002907714918932,1.6492864294322285,689,468,773,481
178.05897899291685,89.27485648266257,0.5895602346866043,1.6492864294322285,688,471,773,481
175.32826355154492,89.20201791439474,0.5658543271080596,1.6381102025876018,688,476,774,481
172.18594600024707,88.20430828479978,0.5364354576047312,1.6388727850528961,688,482,774,482
166.48123017325406,88.14193099768123,0.5012642648715825,1.6275534846169901,686,490,775,482
156.08010763707205,87.09190547921202,0.4579170127062613,1.6167409826030164,680,501,776,483
142.24275025462634,87.05170877128145,0.3818118593994475,1.6052654277944047,672,517,777,483
132.19682295728592,87.00574693662483,0.3073974731228215,1.5822900735099272,666,530,779,483
123.22743201089601,88.0,0.2626933453127091,1.5707963267948966,659,538,780,482
119.33147112141039,87.0,0.23684876094692026,1.5707963267948966,656,542,780,483
116.41735265844177,87.0,0.24289533280760475,1.5707963267948966,653,542,780,483
111.57060544785082,87.0,0.2536740961386427,1.5707963267948966,648,542,780,483
110.16351483136329,87.0,0.2758058985885225,1.5707963267948966,646,540,780,483
108.93117092916977,87.00574693662483,0.26947264993216363,1.5822900735099272,645,541,779,483
107.96758772891057,87.00574693662483,0.271938421654496,1.5822900735099272,644,541,779,483
108.66922287382016,87.0,0.260602391747341,1.5707963267948966,645,542,780,483
110.86027241532469,87.0,0.2646697719903776,1.5707963267948966,647,541,780,483
111.8257573191436,87.0,0.26233050062616536,1.5707963267948966,648,541,780,483
113.05308487608819,87.00574693662483,0.2685794305188804,1.5822900735099272,649,540,779,483
114.0175425099138,87.00574693662483,0.2662520491509254,1.5822900735099272,650,540,779,483
114.0175425099138,87.00574693662483,0.2662520491509254,1.5822900735099272,650,540,779,483
114.9826073804208,87.00574693662483,0.2639637236257046,1.5822900735099272,651,540,779,483
115.24755962709145,87.00574693662483,0.2723402539884094,1.5822900735099272,651,539,779,483
115.24755962709145,86.0,0.2723402539884094,1.5707963267948966,651,539,780,484
114.28473213863697,86.0,0.27469390540110933,1.5707963267948966,650,539,780,484
114.0175425099138,85.0,0.2662520491509254,1.5707963267948966,650,540,780,485
114.0175425099138,85.0,0.2662520491509254,1.5707963267948966,650,540,780,485
113.05308487608819,83.00602387778854,0.2685794305188804,1.5587487169407106,649,540,781,487
112.79184367674819,83.00602387778854,0.2600312895821321,1.5587487169407106,649,541,781,487
111.57060544785082,82.02438661763951,0.2536740961386427,1.546410917622178,648,542,782,488
112.53888216967503,80.02499609497022,0.25144409027801773,1.5458015331759765,649,542,782,490
112.05802068571441,72.0,0.23415657480980062,1.5707963267948966,649,544,780,498
111.08555261599052,65.12296062065974,0.23624526071843754,1.6322572826776627,648,544,776,505
110.11357772772621,59.682493245507096,0.23837082978675084,1.7221717705289228,647,544,771,511
109.88175462741756,52.20153254455275,0.2295273542432904,1.8622531212727638,647,545,765,520
